row_id,text,true_label,true_label_enc,challenge_type,dataset
239,<USER> thanks for the response. Just been waiting for 5 hours and really frustrated. Seems like no one at JetBlue is concerned.,negative,0,negation|emoji_heavy,D2
240,<USER> big up the pilot of 644 for turning 1hr on the tarmac to just a 20min delayed arrival,positive,2,emoji_heavy,D2
241,<USER> Really!? That's good to hear! Thanks for the update <USER> We may make that business meeting after all.,positive,2,emoji_heavy,D2
242,<USER> My flight cost me just under $800 and this is what happens? I fly with <USER> and have no problems. I come the US 4-5 times...,negative,0,negation|emoji_heavy,D2
243,<USER> hello #SouthwestAir I'm happy to be flying with you this morning DAL-MDW #4053 looking forward to a comfortable fight,positive,2,hashtag_heavy|emoji_heavy,D2
244,"<USER> <USER> <USER> Next thing you know, United will believe they are above the DOT and take them to court. United is anti-consumer",negative,0,emoji_heavy,D2
245,<USER> would you consider honoring the original fare price if I were to try Flight Booking Problems the ticket again?,negative,0,emoji_heavy,D2
246,"<USER> I tried, EXTREMELY RUDE. Even the supervisor. And when I asked to speak to HIS supervisor I was told no",negative,0,negation|emoji_heavy,D2
247,<USER> have better customer service at John Wayne airport.,negative,0,emoji_heavy,D2
248,<USER> I'm frustrated by all of the <USER> attitude toward #ExecPlat members. #thenewamerican,negative,0,hashtag_heavy|emoji_heavy,D2
249,.<USER> being delayed 3 hours for a one hour flight is more than frustrating. I'm also unable to get a decent meal at this hour.Never again,negative,0,negation|emoji_heavy,D2
250,"<USER> Not giving you a hard time...Just looking for basic customer service after AA lost my bag. ETA on it's return, please????????",negative,0,negation|emoji_heavy,D2
251,<USER> Weather seriously cannot even be the only excuse at this point because it was awful service in the summer too. Over it.,negative,0,emoji_heavy,D2
252,<USER> that sucks. Oh well.,negative,0,emoji_heavy,D2
253,<USER> I been on hold with U for 40mins wasting my time and $ &amp; I don't appreciate it #WheresTheCustomerServiceAt <URL>,negative,0,emoji_heavy,D2
254,<USER> is the worst airline I’ve ever flown on. You guys have treated me like garbage today.,negative,0,emoji_heavy,D2
255,"<USER> appreciate the reply, hopefully those LAX agents get the memo. Cheers!",positive,2,emoji_heavy,D2
256,<USER> thank you so much completely made things right!,positive,2,emoji_heavy,D2
257,<USER> yes I did. Terrible service from your courrier,negative,0,emoji_heavy,D2
258,"<USER> y airline I fly with, but haven't seen anything like this yet!",negative,0,emoji_heavy,D2
259,"<USER> Can someone assist me with my DM's? Waiting 1 hour on phone, 2 hours on Twitter.",negative,0,emoji_heavy,D2
260,<USER> I am in seat 4C and I cannot even open my laptop; and I paid extra for this seat!!,negative,0,emoji_heavy,D2
261,"<USER> Cancelled Flights flight Tampa to Philadelphia today due to runway conditions yet tonnes of USAirways flights landing there today, explain!",negative,0,emoji_heavy,D2
262,<USER> why 730 and not 645 as scheduled?,negative,0,negation|emoji_heavy,D2
263,<USER> El Paso deals....May❤❤❤😍🌏,positive,2,emoji_heavy|short_ambiguous,D2
264,<USER> I am But Your customer service is Brutal.,negative,0,emoji_heavy,D2
265,<USER> Big thanks to Ricardo Olavarria at Reagan Airport. Fixed our ticket and made sure we made it for our friend's wedding #greatservice,positive,2,emoji_heavy,D2
266,<USER> - kind of early but any idea when dates through the first week of sept will come available?,neutral,1,emoji_heavy,D2
267,<USER> are you ever looking for interns ?,neutral,1,emoji_heavy,D2
268,<USER> I need #United to be a better airline!!,negative,0,emoji_heavy,D2
269,<USER> today my family gets to experience #mosaic status w/ me! #LifeIsGood,positive,2,hashtag_heavy|emoji_heavy,D2
270,"<USER> if i want to change my flight due to weather conditions in Dallas this weekend, i should be able to cover change fee with miles",neutral,1,emoji_heavy,D2
271,<USER> aftr 10 hrs bng held hstg at mia bc aa refsd to get med bags. bag fnd aa then refsd to fix tkts they cnceld said $360 to fly,negative,0,emoji_heavy,D2
272,"<USER> seems like queue times are very high, in Q waiting for an agent 4 almost an hour.Flight got Cancelled Flightled. <URL>",negative,0,emoji_heavy,D2
273,<USER> this is more than having patience. This is not acceptable. <URL>,negative,0,negation|emoji_heavy,D2
274,"<USER> we had a wonderful flight attendant named Leah that was with us from lga to den, then den to anchorage!",positive,2,emoji_heavy,D2
275,<USER> DM the conf # to you - did you receive it?,neutral,1,emoji_heavy,D2
276,<USER> really? No meal vouchers for a 7 hour flight delay out of Virgin Islands...,negative,0,negation|emoji_heavy,D2
277,"<USER> I don't mind waiting, I mind waiting on a plane, when I shouldn't have had to. The airport has more room and you know.. food!",negative,0,emoji_heavy,D2
278,<USER> I have a voucher w swa that expires 4/10. An extension would be a lot of luv,negative,0,emoji_heavy,D2
279,<USER> always a fucken nightmare with your airline. #fail #lazy #alwaysLate Flight #worstairlineever,negative,0,hashtag_heavy|emoji_heavy,D2
280,<USER> Giants and Virgin America. A match made in heaven.,positive,2,emoji_heavy,D2
281,<USER> your announcement for pre boarding only addresses mobility. My disability requires me to travel with a lot of stuff. Do I preboard?,neutral,1,emoji_heavy,D2
282,"<USER> 2/2 Instead, had to wait on plane from Ottawa that never came. Now I'm back home and have to try again tomorrow. Suitcase still lost",negative,0,negation|emoji_heavy,D2
283,<USER> I did. they told us the wrong carousel number.,neutral,1,emoji_heavy,D2
284,"<USER> I have a credit that expires a month before my flight, is there any possible way I can have that extended?",neutral,1,emoji_heavy,D2
285,<USER> VERY upset that I cannot select seats for Tuesday flight online or over the phone. Terrible customer service :( Please help!,negative,0,emoji_heavy,D2
286,<USER> thanks to your airline I now have a ruined bag and you refuse to do anything about it.,negative,0,emoji_heavy,D2
287,<USER> Will the airline refuse my Canadian passport with less than 6 months remaining validity? Going to US.,neutral,1,emoji_heavy,D2
288,<USER> JP - DM message who? Can't get a DM through to <USER>,negative,0,emoji_heavy,D2
289,<USER> thank you,positive,2,emoji_heavy|short_ambiguous,D2
290,"<USER> well, depending on the policy will make the determination as to which airline is selected to travel.",neutral,1,emoji_heavy,D2
291,<USER> Thank You! CC: <USER>,positive,2,emoji_heavy,D2
292,<USER> airlines 1st &amp; only time I ever fly your airline! What a disgrace. <USER> I should've listened to your tweet! #HORRIBLE,negative,0,emoji_heavy,D2
293,<USER> WHAT IS GOING ON? This is pathetic. Online doesn't work and phone wants $25 to give a seat assignment.,negative,0,emoji_heavy,D2
294,<USER> <USER> we just want to go home tonight - why did you Cancelled Flight the last leg of our reserv. w/out our permission??! #PH6RPS,negative,0,emoji_heavy,D2
295,"<USER> flt 4439 is on the ground, but you don't have a gate for us at dca. Why is this happening?",negative,0,emoji_heavy,D2
296,<USER> thank you!,positive,2,emoji_heavy|short_ambiguous,D2
297,<USER> Any way to change from Main Cabin to Main Cabin Select (on same flight) without paying a change fee penalty?,neutral,1,negation|emoji_heavy,D2
298,<USER> AA 1657 was also over an hour Late Flight to depart Ohare and now we have no luggage. Not happy standing in a long line at baggage svc,negative,0,negation|emoji_heavy,D2
299,<USER> I find it funny that <USER> responds but you don't. Your customer service is the worst. #wedontcarebecauseyoupaidalready,negative,0,emoji_heavy,D2
300,<USER> please contact me about portfolio left on flight VX 27 from JFK to SFO tonite seat 7AM. Need it returned. Call 914-329-0185.,neutral,1,emoji_heavy,D2
301,<USER> hard to believe since your staff @ SFO checked them under someone by the name of #ritacomo who flew to EWR the same day.,negative,0,emoji_heavy,D2
302,<USER> fcuk you. Shit service. You got no fans.,negative,0,negation|emoji_heavy,D2
303,"<USER> is an airline where you pay extra to get a better seat but by the time you board your overbooked flight, there's no overhead space.",negative,0,negation|emoji_heavy,D2
304,<USER> I have been on hold for over 28 minutes please help <URL>,neutral,1,emoji_heavy,D2
305,"<USER> I need a breakdown of what the ""international surcharge"" on my flights cover. Please help",neutral,1,emoji_heavy,D2
306,<USER> and thanks!,positive,2,emoji_heavy|short_ambiguous,D2
307,<USER> status of flight 684 from MCO to LGA tomorrow?,neutral,1,emoji_heavy,D2
308,<USER> pls send an IT tech 2 baggage office. Poor guy is trying 2 print my claim &amp; can't. I need 2 get home. Upgrade 2 <USER> printers MFPs,negative,0,emoji_heavy,D2
309,<USER> rebooked me after i missed my flight..never called me and i didnt check my email. I (cont) <URL>,negative,0,negation|emoji_heavy,D2
310,"<USER> I'm disappointed my flight was Cancelled Flighted, mostly because I was excited to listen to the song ""I'm Blue"" while flying on JetBlue.",negative,0,emoji_heavy,D2
311,<USER> is there any chance I could get tickets to the #DestinationDragons show in Vegas? Ive been a huge fan for years! Pretty please,neutral,1,emoji_heavy,D2
312,<USER> LITERALLY just told me they'd rather have an empty seat than my mom get to come earlier &amp; take me to Dr. appointment. WOW,negative,0,emoji_heavy,D2
313,<USER>.If I miss saying goodbye to my friend cause of your crappy service I swear you will never hear the end of it.#AmericanAirlines,negative,0,negation|emoji_heavy,D2
314,"<USER> Thanks. Two hours to go inflight, then hotel. Hang in there with all the DFW travel delays AA team.",negative,0,emoji_heavy,D2
315,<USER> has no customer service via phone or in person. Just a stone wall with a giant middle finger painted on it.,negative,0,negation|emoji_heavy,D2
316,"<USER> I am a frequent user. Congrats u only lost my bags once in 20 years. Problem, it was today and your staff were rude!😢 still no bag!",negative,0,negation|emoji_heavy,D2
317,"<USER> follows the Talent PM of #BDSM porn site <URL> New ""Economy Dungeon"" class coming? <URL>",negative,0,emoji_heavy,D2
318,<USER> <USER> that's a lie.,negative,0,emoji_heavy,D2
319,"<USER> doesn't care nor does SNA agent Jacquie Plitt, rude gal bad attitude! had 2 fly <USER> 2 CABO thx <URL>",negative,0,negation|emoji_heavy,D2
320,<USER> What a really GREAT &amp; FLATTERING story about you! You should be very proud :) <URL> (via <USER>),positive,2,emoji_heavy,D2
321,"<USER> really American Airlines , service is Las Vegas is shocking, absolute jokers take your reputation more seriously!",negative,0,emoji_heavy,D2
322,<USER> 4 flights Cancelled Flightled in one week?! Customer Service is 💩💩💩💩,negative,0,emoji_heavy,D2
323,<USER> no thanks,neutral,1,negation|emoji_heavy|short_ambiguous,D2
324,"<USER> On hold since 5am. When no one can get to the airport, Cancelled Flight flight, don't make us pay huge fee to change flight.",negative,0,negation|emoji_heavy,D2
325,<USER> !!!!! YAAYY!!! YAY PROM!!!! <URL>,neutral,1,emoji_heavy,D2
326,<USER> that's exactly the point. It fits. I'm premier access. Boarding group 2. This was a return ticket. I've been doing this for 15 yrs,positive,2,emoji_heavy,D2
327,<USER> do new flights come out at midnight?,neutral,1,emoji_heavy,D2
328,<USER> was told by Supervisor that United disconnected their customer support # so there was nobody to address it now. #igiveup,negative,0,emoji_heavy,D2
329,<USER> well my mom called earlier and you guys had her on hold for close to an hour,negative,0,emoji_heavy,D2
330,"<USER> quick question, to pay for a second bag, do I have to do it online or can I do it at the airport?",neutral,1,emoji_heavy,D2
331,<USER> boarded plane only to be told to get off as it wasn't our plane. Now an hour delay. 😭😭,negative,0,emoji_heavy,D2
332,"<USER> Cancelled Flightled flight, 50 person line and one agent helping to rebook. You could've handed this one better. <URL>",negative,0,emoji_heavy,D2
333,<USER> Now about two dozen back in line to see a single CSR for reFlight Booking Problems final leg. (Kiosks on fritz.),negative,0,emoji_heavy,D2
334,"<USER> Is there any way to add a Known Traveler Number to an existing reservation online? If not, why not?",neutral,1,negation|emoji_heavy,D2
335,<USER> flight was 2488 out of EWR STOP AT DALLAS THEN TO LA. I need to be in la tonight!,negative,0,emoji_heavy,D2
336,"<USER> OK we are on DAY 11 trying to book a flight for 4. Ur system STILL says ""due to weather….call back Late Flightr"" #outofbusiness ?",negative,0,emoji_heavy,D2
